#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.471828,0.0632604,0.483053,53.7216,132.913,-43.5131,0,5e+08,6.63e-26,1.60218e-19,40Ar+,8
-0.184517,-0.370588,0.113844,-570.499,69.9346,-122.409,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.43571,-0.126462,-0.0853081,-98.9775,-243.713,-349.839,0,5e+08,6.63e-26,1.60218e-19,40Ar+,10
-0.144646,-0.12511,0.107679,133.593,412.561,-202.201,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
0.414735,-0.496666,0.122447,129.071,181.035,-477.263,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
0.137674,-0.317931,0.273193,-4.42902,66.8546,-144.125,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.277908,-0.156856,0.252703,-34.2724,464.464,-186.887,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
0.196008,0.0854458,0.285796,-507.485,154.386,66.9197,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
-0.264745,0.134669,0.021711,-146.94,292.302,195.326,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.135329,-0.164406,0.333583,-93.6726,-287.037,-100.422,0,5e+08,6.63e-26,1.60218e-19,40Ar+,44
-0.253979,0.356246,-0.0498415,-79.6801,348.259,-23.8242,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.185837,-0.253627,0.339718,-294.777,-222.438,360.772,0,5e+08,6.63e-26,1.60218e-19,40Ar+,44
0.209644,0.48218,0.264182,-248.147,337.866,421.855,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
-0.181961,-0.386806,-0.00185225,-18.4794,36.5443,-270.643,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
0.340158,0.234937,0.244315,241.426,-18.7162,-73.3401,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
-0.3998,0.0756571,-0.127863,315.872,-386.18,18.6137,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
0.0954387,0.388695,0.347257,-381.475,-510.432,-105.333,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
0.0346273,0.0398573,-0.0496866,-124.103,117.719,303.013,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
0.239577,0.281848,-0.325213,243.928,-163.19,351.385,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
-0.197785,0.18906,-0.489986,-186.681,-61.3163,88.369,0,5e+08,6.63e-26,1.60218e-19,40Ar+,21
0.463735,-0.0938775,0.315524,-315.392,104.036,-357.813,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
-0.426373,-0.265156,0.41098,305.895,-408.759,271.248,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.0303611,0.307457,0.14637,110.857,72.5966,-84.0803,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
0.00268875,-0.271739,0.115778,-114.631,43.0521,57.7435,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
-0.407175,0.468218,0.0870275,320.274,219.052,-513.806,0,5e+08,6.63e-26,1.60218e-19,40Ar+,3
-0.0635057,-0.275358,-0.343165,-169.437,-624.529,223.22,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.41562,0.321367,0.0842118,-207.36,54.0153,-53.5639,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
-0.444374,0.0854713,-0.121296,374.589,81.9865,205.445,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
-0.294215,0.158626,0.202817,727.632,93.3867,-521.76,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.334834,-0.187106,0.303071,63.6187,42.3568,250.926,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
0.11185,-0.294476,-0.386902,-135.523,81.9525,-253.101,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.249227,-0.23813,-0.159393,91.2989,73.9496,-441.3,0,5e+08,6.63e-26,1.60218e-19,40Ar+,42
-0.356941,-0.464946,0.305414,-143.614,-35.9273,159.399,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.333673,-0.31611,-0.261454,-103.521,-180.139,-95.0067,0,5e+08,6.63e-26,1.60218e-19,40Ar+,13
-0.0569591,-0.346396,-0.381432,-149.309,342.368,-693.944,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.00410059,-0.359144,0.388357,64.6291,-381.58,-118.306,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
-0.131771,-0.188515,0.277003,397.569,135.534,71.4222,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
0.223494,-0.165554,0.443044,313.384,-82.1076,-154.16,0,5e+08,6.63e-26,1.60218e-19,40Ar+,44
0.374841,-0.416795,-0.485953,-309.329,-360.657,-243.506,0,5e+08,6.63e-26,1.60218e-19,40Ar+,61
0.444132,-0.434168,-0.445295,-1.49476,-359.579,27.3876,0,5e+08,6.63e-26,1.60218e-19,40Ar+,61
0.321159,0.0733657,0.216525,-296.506,167.989,680.553,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
-0.440366,0.024476,-0.3969,-244.515,-211.37,-203.627,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
0.114437,0.365177,0.498384,409.584,174.778,-260.693,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
0.0119047,-0.415256,-0.289551,465.815,-212.62,269.042,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.409004,0.308591,0.449112,-108.282,-267.653,423.896,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
-0.411351,0.0947941,-0.324455,25.0412,104.181,545.384,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
0.28591,0.475959,-0.241427,-320.664,-196.945,240.253,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
0.281522,0.294249,-0.145112,-4.31591,-296.781,-198.456,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
0.416471,0.458698,0.234251,209.508,253.696,-477.644,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
-0.16898,0.379991,0.228753,-240.447,-160.941,-225.052,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
0.0944182,0.436787,-0.15704,154.751,497.544,205.852,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.44865,0.303414,-0.0851835,-70.8331,-165.087,424.924,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.0817596,0.199917,0.0524658,59.7454,-83.2537,-96.1874,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
0.0225498,-0.48503,0.303277,-387.023,414.956,382.094,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
-0.0138488,0.282641,0.360603,204.653,31.5348,-123.438,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
0.25044,0.277485,0.332813,205.686,-60.9628,46.0853,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
-0.165026,0.434483,0.11801,-319.016,-96.9425,411.656,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
0.372369,0.223319,-0.1195,-208.113,232.882,9.62543,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
0.47051,0.0218654,0.26519,-254.178,118.254,-29.1622,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
-0.0219419,0.392505,0.273231,-182.097,64.8158,157.007,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
-0.161973,-0.444956,-0.213419,61.2734,-160.969,-334.211,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
0.467059,-0.0995711,0.405507,92.7267,346.562,262.628,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
0.409567,0.228981,0.34876,-332.171,-3.61285,172.904,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
0.206131,0.216283,-0.442385,48.6997,185.692,359.745,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
-0.101771,-0.0636918,-0.408138,-135.171,102.608,317.336,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
-0.470204,-0.105239,0.0464189,141.385,-247.5,-526.616,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.110956,-0.480399,-0.491049,-105.212,-102.27,282.115,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.464564,-0.383423,-0.324327,-205.729,-290.184,-51.4514,0,5e+08,6.63e-26,1.60218e-19,40Ar+,61
-0.239248,0.254403,0.0708896,149.074,-243.231,-138.206,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
-0.0516995,0.262031,0.412578,100.344,256.091,-10.3118,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
0.352085,0.0639962,-0.11659,-905.744,-349.52,329.606,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
-0.266096,0.380359,0.429859,39.6945,95.5802,199.012,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
0.228875,0.362779,0.0960004,47.9168,32.2857,-106.554,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.368297,0.375951,-0.334811,-78.1769,-26.7907,418.16,0,5e+08,6.63e-26,1.60218e-19,40Ar+,49
0.206948,0.11299,-0.27555,50.1838,93.7792,-175.977,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
-0.475194,0.143978,0.103974,239.252,-447.739,151.158,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.166515,-0.386619,0.22708,-376.063,-99.2663,-458.333,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.495701,-0.401125,-0.283938,227.243,-138.645,101.038,0,5e+08,6.63e-26,1.60218e-19,40Ar+,61
0.0996177,-0.313531,0.464764,15.8604,-32.7409,174.35,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
-0.246576,-0.193883,-0.226857,-240.362,-127.665,-294.949,0,5e+08,6.63e-26,1.60218e-19,40Ar+,26
0.309246,0.460876,0.438007,441.393,137.837,301.947,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
0.399859,0.290656,0.000533981,223.69,-279.47,158.438,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
0.161164,0.295733,0.405265,154.616,-144.547,-53.6197,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
-0.379933,-0.287162,0.222075,-226.74,324.77,194.296,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
