#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.230399,0.489954,0.163377,-66.7057,-168.198,203.85,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.340691,0.481802,0.0580616,-1.38573,-232.101,233.202,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
0.175336,-0.0352463,0.217009,67.1202,441.808,-72.2762,0,5e+08,6.63e-26,1.60218e-19,40Ar+,43
0.165233,0.118438,-0.0289492,-350.2,-13.2731,-88.8223,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
-0.33688,0.169957,0.144601,206.285,84.7399,456.776,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.339433,-0.295827,0.213419,565.772,175.016,-25.6085,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
-0.412414,0.223837,0.411611,-281.855,50.4753,-62.6452,0,5e+08,6.63e-26,1.60218e-19,40Ar+,8
0.467834,0.297028,0.329686,228.93,118.334,-255.7,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
-0.312902,0.119868,-0.353608,-54.537,38.1544,-28.8175,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
-0.0207824,0.0473914,-0.144564,257.99,-51.1674,58.1538,0,5e+08,6.63e-26,1.60218e-19,40Ar+,22
0.226155,-0.409315,-0.0147249,-220.816,336.47,257.381,0,5e+08,6.63e-26,1.60218e-19,40Ar+,46
-0.196928,0.00186218,-0.104106,190.872,111.362,94.0994,0,5e+08,6.63e-26,1.60218e-19,40Ar+,26
-0.0508865,0.469752,0.299012,-83.9069,-539.55,179.515,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
0.464318,0.233574,0.429559,88.2842,-293.189,-247.643,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
0.379012,-0.196438,0.156815,-27.2056,-32.4098,177.865,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.0448735,-0.291365,-0.263477,191.302,247.362,-505.628,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
-0.204491,-0.111752,-0.318799,-190.555,346.852,-377.739,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
-0.152573,0.301908,0.490051,128.582,111.715,-409.998,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
-0.447348,0.447409,0.201396,-25.3406,215.674,347.202,0,5e+08,6.63e-26,1.60218e-19,40Ar+,3
-0.0192712,0.412535,0.491948,177.738,-228.459,243.86,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
0.00457972,-0.271157,0.0233161,21.6517,407.518,-174.304,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.226145,0.233172,0.242517,351.669,-160.073,409.08,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
-0.105304,-0.465718,-0.173543,660.421,121.83,-93.6949,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.04157,0.438717,0.413542,-73.6548,-104.919,-252.614,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
-0.0987771,-0.439519,0.275746,-2.23862,256.267,12.384,0,5e+08,6.63e-26,1.60218e-19,40Ar+,32
-0.302795,-0.365802,0.240433,576.549,252.122,-222.787,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
-0.311071,-0.0390275,0.373889,-247.702,-48.6189,-287.954,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
-0.066607,-0.219342,-0.252029,-236.084,-422.115,45.2228,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
