#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#weight,#mass,#charge_number,#species
-0.0367167,0.145562,-0.24746,-26.8261,15.5249,5.89511,500000000,6.63E-26,1,40Ar+
0.342966,-0.292433,0.0139487,-31.2033,-43.4713,-31.7791,500000000,6.63E-26,1,40Ar+
0.0437105,-0.440951,0.279942,-18.5009,22.8634,28.9129,500000000,6.63E-26,1,40Ar+
-0.312523,0.113795,0.133268,20.3389,0.813525,31.276,500000000,6.63E-26,1,40Ar+
-0.340978,0.0918971,-0.15337,34.0925,3.87638,-38.867,500000000,6.63E-26,1,40Ar+
-0.114954,-0.478007,0.168803,26.2426,24.5595,-27.1737,500000000,6.63E-26,1,40Ar+
-0.105248,-0.017099,-0.450633,-70.8746,-71.9935,1.52922,500000000,6.63E-26,1,40Ar+
0.136422,-0.404756,-0.284266,6.68222,56.5088,30.8394,500000000,6.63E-26,1,40Ar+
-0.286407,0.082341,-0.0303827,-51.1706,47.506,-56.6302,500000000,6.63E-26,1,40Ar+
-0.374933,0.0759853,0.290256,4.42709,-18.8167,-45.2776,500000000,6.63E-26,1,40Ar+
0.149547,-0.240896,-0.220786,-10.9654,-32.3709,35.1637,500000000,6.63E-26,1,40Ar+
0.44863,0.471605,0.356139,-10.5189,-1.92061,-19.7162,500000000,6.63E-26,1,40Ar+
-0.47678,0.167845,-0.258581,4.78061,6.78626,-25.6378,500000000,6.63E-26,1,40Ar+
0.363248,0.0939855,0.131402,12.6991,18.8734,14.2929,500000000,6.63E-26,1,40Ar+
-0.368193,0.306654,0.381745,13.3764,34.835,-9.50122,500000000,6.63E-26,1,40Ar+
0.38841,0.0261233,0.383146,55.5238,18.0957,-20.1128,500000000,6.63E-26,1,40Ar+
-0.103165,-0.316352,0.215961,-18.2595,1.81232,3.74771,500000000,6.63E-26,1,40Ar+
0.235807,0.352474,0.163993,-24.7959,26.3427,49.1641,500000000,6.63E-26,1,40Ar+
0.42226,0.458824,0.0387168,-42.0629,-14.1734,-13.2989,500000000,6.63E-26,1,40Ar+
-0.286927,0.263574,-0.404835,17.228,-23.1578,20.5127,500000000,6.63E-26,1,40Ar+
0.428184,-0.0931106,0.168993,8.18079,-4.33998,16.7036,500000000,6.63E-26,1,40Ar+
-0.0507049,0.279076,-0.353498,37.0648,28.8121,31.5177,500000000,6.63E-26,1,40Ar+
-0.448249,-0.146175,-0.312529,10.4917,31.395,-52.1067,500000000,6.63E-26,1,40Ar+
-0.356918,-0.132389,-0.22795,-7.1984,14.4744,8.84931,500000000,6.63E-26,1,40Ar+
-0.0990605,-0.0170913,-0.383641,22.2525,-52.0575,-5.60812,500000000,6.63E-26,1,40Ar+
0.213941,0.271532,-0.483899,22.2304,-78.839,72.8621,500000000,6.63E-26,1,40Ar+
-0.145748,-0.146508,-0.283796,-64.0601,19.9335,8.51135,500000000,6.63E-26,1,40Ar+
0.219506,-0.161908,0.385552,-10.6485,22.3518,-23.9228,500000000,6.63E-26,1,40Ar+
-0.249164,0.472134,-0.287378,-5.69832,-37.896,-21.8132,500000000,6.63E-26,1,40Ar+
0.169111,-0.116848,-0.00391764,-3.60373,9.51318,4.44335,500000000,6.63E-26,1,40Ar+
-0.104769,-0.0180634,-0.40925,33.1538,11.8007,8.66055,500000000,6.63E-26,1,40Ar+
-0.111957,0.225931,-0.243627,-13.8361,12.4606,11.2881,500000000,6.63E-26,1,40Ar+
-0.428671,-0.229808,0.298786,25.7099,-48.5068,32.196,500000000,6.63E-26,1,40Ar+
0.469995,-0.450113,0.364978,-123.799,-41.3803,-4.63271,500000000,6.63E-26,1,40Ar+
-0.39759,-0.051566,0.428596,64.9573,-15.1539,-40.5809,500000000,6.63E-26,1,40Ar+
-0.253796,-0.424028,0.438483,-11.8679,53.9903,-4.82028,500000000,6.63E-26,1,40Ar+
0.437995,0.484178,0.33542,1.74937,-64.6625,-12.4203,500000000,6.63E-26,1,40Ar+
-0.282335,-0.315515,-0.325114,-17.0663,3.81824,44.6237,500000000,6.63E-26,1,40Ar+
0.381926,-0.200446,0.0785094,-9.3054,36.0337,-39.4308,500000000,6.63E-26,1,40Ar+
0.220543,0.466321,-0.301881,-39.4556,-28.6322,-25.6948,500000000,6.63E-26,1,40Ar+
0.280311,-0.0870082,0.146882,-85.6829,5.02375,-8.23657,500000000,6.63E-26,1,40Ar+
0.300157,-0.228707,-0.149432,68.2939,-5.5772,-11.506,500000000,6.63E-26,1,40Ar+
0.423457,-0.148197,0.017756,16.0207,-30.4582,-42.2741,500000000,6.63E-26,1,40Ar+
-0.194969,-0.42885,0.217959,2.78253,-5.86923,-4.88844,500000000,6.63E-26,1,40Ar+
-0.218987,-0.403369,0.306835,-29.4389,31.9642,-25.4872,500000000,6.63E-26,1,40Ar+
-0.249481,0.237183,-0.362501,2.4899,-43.0659,39.9439,500000000,6.63E-26,1,40Ar+
0.0323627,0.34086,0.156078,-47.7245,-17.3227,-22.7958,500000000,6.63E-26,1,40Ar+
0.241753,-0.292967,-0.455668,41.0534,38.7852,-31.5856,500000000,6.63E-26,1,40Ar+
-0.409265,-0.0202353,0.247815,39.8631,77.1293,27.3883,500000000,6.63E-26,1,40Ar+
-0.414672,0.368171,-0.0345341,-8.9444,53.5474,-15.874,500000000,6.63E-26,1,40Ar+
0.116747,0.412172,-0.2791,20.0452,21.9643,-35.8657,500000000,6.63E-26,1,40Ar+
0.369734,-0.420828,0.0524073,54.8249,28.9053,-24.7155,500000000,6.63E-26,1,40Ar+
-0.487144,-0.396758,0.454868,-24.8303,-14.9023,83.9762,500000000,6.63E-26,1,40Ar+
-0.305927,-0.0981007,-0.372601,-10.9548,-13.118,-40.8942,500000000,6.63E-26,1,40Ar+
0.317869,0.48058,0.100407,-0.409209,-67.6777,34.49,500000000,6.63E-26,1,40Ar+
-0.353611,0.0911949,-0.203071,-32.8199,-20.8231,16.9897,500000000,6.63E-26,1,40Ar+
-0.256585,-0.349795,-0.0986166,-3.2887,-31.395,54.49,500000000,6.63E-26,1,40Ar+
0.195202,0.392027,-0.191202,-4.54277,37.5253,35.3191,500000000,6.63E-26,1,40Ar+
0.38869,0.102912,0.441181,66.3778,7.80859,40.9405,500000000,6.63E-26,1,40Ar+
-0.170993,-0.146078,-0.485553,-7.0388,-35.9926,44.852,500000000,6.63E-26,1,40Ar+
0.45568,0.483458,-0.423479,-13.1396,-2.85623,-17.5913,500000000,6.63E-26,1,40Ar+
-0.443747,-0.409477,0.414925,10.2838,66.0033,14.9185,500000000,6.63E-26,1,40Ar+
0.481069,0.0577372,-0.0807889,11.6808,5.95543,27.3557,500000000,6.63E-26,1,40Ar+
-0.120842,0.389898,0.123619,35.1283,26.0066,81.534,500000000,6.63E-26,1,40Ar+
-0.445426,-0.496241,-0.0318823,9.4286,17.903,30.21,500000000,6.63E-26,1,40Ar+
0.360317,-0.146051,0.44968,4.197,-32.7487,11.8094,500000000,6.63E-26,1,40Ar+
-0.315551,0.350857,-0.130255,-10.8344,6.7625,-81.278,500000000,6.63E-26,1,40Ar+
-0.111071,-0.260282,-0.485375,25.9971,-101.442,-19.7589,500000000,6.63E-26,1,40Ar+
0.0419902,0.0759935,0.0050566,0.762909,-5.48054,55.7191,500000000,6.63E-26,1,40Ar+
0.185032,0.0482805,-0.0365618,-15.5915,-39.4434,10.0833,500000000,6.63E-26,1,40Ar+
-0.290231,0.196155,-0.0414795,34.1535,-6.9229,27.8378,500000000,6.63E-26,1,40Ar+
0.0160423,-0.139502,-0.129954,49.1575,-27.3305,-29.5692,500000000,6.63E-26,1,40Ar+
0.156018,0.193829,-0.358856,28.6834,2.0933,-25.4763,500000000,6.63E-26,1,40Ar+
-0.244057,0.277648,-0.21524,4.34241,30.8333,36.5398,500000000,6.63E-26,1,40Ar+
0.0711175,0.244002,-0.266214,81.7722,6.88161,-21.5191,500000000,6.63E-26,1,40Ar+
-0.425761,0.0829552,-0.358938,-22.1075,48.655,-15.5906,500000000,6.63E-26,1,40Ar+
-0.205967,-0.00307087,-0.205761,52.6546,-2.05605,-34.8425,500000000,6.63E-26,1,40Ar+
0.429478,0.381895,-0.389856,-15.1849,32.367,0.253971,500000000,6.63E-26,1,40Ar+
-0.0954698,0.382417,0.141613,-36.4437,13.3949,41.3713,500000000,6.63E-26,1,40Ar+
0.233335,0.186338,-0.185284,-13.6808,0.0324451,-42.003,500000000,6.63E-26,1,40Ar+
-0.427606,-0.26444,-0.284795,32.9254,10.9235,20.5848,500000000,6.63E-26,1,40Ar+
0.160471,-0.373917,-0.389554,30.3618,39.3303,-27.3019,500000000,6.63E-26,1,40Ar+
-0.440245,-0.181925,-0.221391,30.72,-11.3894,17.2219,500000000,6.63E-26,1,40Ar+
0.0163031,-0.427097,0.22433,-1.9312,-27.0104,60.0708,500000000,6.63E-26,1,40Ar+
0.263296,-0.240073,-0.00316313,36.4948,56.7063,-25.1071,500000000,6.63E-26,1,40Ar+
-0.164586,-0.139406,0.217832,33.141,32.3449,-6.70691,500000000,6.63E-26,1,40Ar+
-0.200657,0.12996,0.0977855,20.6742,-42.1758,23.807,500000000,6.63E-26,1,40Ar+
-0.373262,0.344582,-0.426139,-27.0782,20.9483,31.2703,500000000,6.63E-26,1,40Ar+
-0.0751073,0.37251,-0.110329,8.71699,13.888,48.5545,500000000,6.63E-26,1,40Ar+
-0.257727,-0.300907,0.402762,8.72532,-0.403014,40.8408,500000000,6.63E-26,1,40Ar+
0.0199905,0.404705,0.153852,-35.2823,-44.8526,-36.1408,500000000,6.63E-26,1,40Ar+
0.368853,0.022396,0.475589,-18.0865,45.795,52.418,500000000,6.63E-26,1,40Ar+
-0.0575262,-0.240299,-0.439867,-7.46007,10.9564,-26.5337,500000000,6.63E-26,1,40Ar+
0.15088,0.203519,0.167102,-8.73861,39.2627,-43.53,500000000,6.63E-26,1,40Ar+
0.17309,-0.483757,-0.279456,-24.3574,28.4354,7.6509,500000000,6.63E-26,1,40Ar+
0.0885308,-0.241358,0.0497724,-3.32753,36.2468,-10.3779,500000000,6.63E-26,1,40Ar+
-0.26188,0.207187,-0.140231,-28.8631,-16.3475,-51.5832,500000000,6.63E-26,1,40Ar+
-0.0891339,0.181217,0.407167,15.7484,33.5681,86.8282,500000000,6.63E-26,1,40Ar+
-0.267493,0.432977,-0.429414,14.9773,-2.93254,22.9029,500000000,6.63E-26,1,40Ar+
-0.13081,-0.173064,-0.100581,-30.6151,-23.8558,-19.5873,500000000,6.63E-26,1,40Ar+
0.26201,0.407297,0.440335,-9.96764,39.544,28.2958,500000000,6.63E-26,1,40Ar+
0.164133,0.220825,0.0480413,18.9117,19.479,-57.3706,500000000,6.63E-26,1,40Ar+
0.459587,-0.0349285,0.449509,-16.7348,7.25012,-54.9163,500000000,6.63E-26,1,40Ar+
-0.0496468,-0.365774,-0.247678,-0.629905,1.67304,-8.767,500000000,6.63E-26,1,40Ar+
0.21761,0.0243672,0.341681,-24.4854,20.5934,-26.5692,500000000,6.63E-26,1,40Ar+
-0.389212,-0.219975,0.382046,-4.40402,40.0287,29.0903,500000000,6.63E-26,1,40Ar+
0.23549,-0.0336621,-0.466995,8.58095,-2.21207,-17.1761,500000000,6.63E-26,1,40Ar+
-0.208575,0.181648,0.256765,18.4201,-36.6555,87.1043,500000000,6.63E-26,1,40Ar+
-0.00290703,0.426474,-0.480451,-21.1254,5.28468,15.6463,500000000,6.63E-26,1,40Ar+
-0.065637,-0.337125,-0.0383126,30.866,-59.5174,10.4422,500000000,6.63E-26,1,40Ar+
-0.412401,0.460242,0.264035,47.7879,-13.1248,10.2314,500000000,6.63E-26,1,40Ar+
-0.246919,0.446652,-0.267447,-7.37,-7.31033,-29.5183,500000000,6.63E-26,1,40Ar+
0.303503,0.458679,0.317852,11.0698,-0.591932,-60.1774,500000000,6.63E-26,1,40Ar+
0.448364,-0.478795,-0.263345,-56.2518,68.7064,-66.5517,500000000,6.63E-26,1,40Ar+
-0.0143699,0.158778,-0.420792,-30.7528,-0.386668,51.5631,500000000,6.63E-26,1,40Ar+
0.0633519,-0.221241,0.0752861,-6.94761,82.8412,30.8773,500000000,6.63E-26,1,40Ar+
0.0116268,0.429223,0.194115,-11.5204,0.481942,11.1957,500000000,6.63E-26,1,40Ar+
0.307577,0.461751,-0.389412,-11.205,41.2641,-29.9207,500000000,6.63E-26,1,40Ar+
-0.018799,-0.352581,-0.203587,-26.7386,9.62177,28.4211,500000000,6.63E-26,1,40Ar+
0.205516,-0.444908,-0.15296,-9.67119,5.35049,-6.61511,500000000,6.63E-26,1,40Ar+
-0.302618,-0.485482,0.228467,-3.85704,34.0354,16.1362,500000000,6.63E-26,1,40Ar+
-0.135815,0.0607391,-0.342601,-63.8836,24.334,0.656018,500000000,6.63E-26,1,40Ar+
0.0196119,0.14426,-0.17003,40.0161,-2.45979,28.4925,500000000,6.63E-26,1,40Ar+
0.226084,0.493033,-0.335322,38.5141,-20.0293,24.6179,500000000,6.63E-26,1,40Ar+
-0.395684,-0.448086,0.471633,-14.4432,-18.2608,-5.37366,500000000,6.63E-26,1,40Ar+
-0.332757,-0.454681,0.194455,12.2883,6.40127,6.08745,500000000,6.63E-26,1,40Ar+
0.14509,0.0852508,0.292922,-44.5716,27.3219,8.12005,500000000,6.63E-26,1,40Ar+
-0.139446,-0.420524,0.293955,0.0679059,8.47839,36.369,500000000,6.63E-26,1,40Ar+
-0.336557,-0.266962,0.4223,5.5676,26.2619,-14.4133,500000000,6.63E-26,1,40Ar+
0.452285,-0.395278,-0.403298,27.1343,-5.78183,-38.1639,500000000,6.63E-26,1,40Ar+
-0.482139,-0.330264,0.399527,19.2606,45.3279,-7.29299,500000000,6.63E-26,1,40Ar+
-0.448917,0.0731176,0.481732,-42.8032,21.4408,-45.527,500000000,6.63E-26,1,40Ar+
-0.473783,-0.047438,-0.398231,-18.0933,-34.295,-63.0698,500000000,6.63E-26,1,40Ar+
-0.0126603,0.331459,-0.43925,-46.0014,0.372089,13.8425,500000000,6.63E-26,1,40Ar+
0.350665,-0.0138859,-0.431472,37.5893,-0.879462,23.4361,500000000,6.63E-26,1,40Ar+
-0.357582,-0.10707,-0.190532,8.46029,49.2949,20.0731,500000000,6.63E-26,1,40Ar+
-0.324605,0.110583,-0.395234,17.42,-18.1971,-0.872009,500000000,6.63E-26,1,40Ar+
-0.413482,-0.235447,-0.472822,0.723493,32.4971,-34.1458,500000000,6.63E-26,1,40Ar+
0.427965,-0.414969,-0.419495,-19.5126,15.4934,-7.28717,500000000,6.63E-26,1,40Ar+
0.401595,0.110076,0.118267,-24.4119,44.073,8.09645,500000000,6.63E-26,1,40Ar+
0.10467,-0.284124,-0.341833,-9.4201,18.1177,-44.4609,500000000,6.63E-26,1,40Ar+
0.262556,-0.330498,-0.234877,12.9227,2.67596,-4.94272,500000000,6.63E-26,1,40Ar+
0.414049,-0.245461,-0.322587,52.2022,58.8015,62.3503,500000000,6.63E-26,1,40Ar+
-0.458019,-0.453761,-0.151423,-2.23548,10.1742,-37.1642,500000000,6.63E-26,1,40Ar+
0.353196,0.349499,-0.0905719,-5.98631,2.45452,28.8276,500000000,6.63E-26,1,40Ar+
-0.0924368,0.146301,0.390641,-32.9223,57.3709,16.6933,500000000,6.63E-26,1,40Ar+
0.0490933,-0.109069,0.207625,-13.3326,-22.9432,-8.87305,500000000,6.63E-26,1,40Ar+
-0.421285,0.229444,-0.391373,6.64386,-23.0988,-5.99667,500000000,6.63E-26,1,40Ar+
0.0507207,0.246731,0.387582,8.62149,6.42861,-6.70409,500000000,6.63E-26,1,40Ar+
0.277918,0.297206,0.364038,-24.7261,48.7287,20.3336,500000000,6.63E-26,1,40Ar+
0.205732,0.376742,0.294658,16.0014,-47.5431,-7.10205,500000000,6.63E-26,1,40Ar+
0.30605,-0.417787,-0.279466,31.7692,34.8955,-42.2742,500000000,6.63E-26,1,40Ar+
0.199973,-0.137015,0.209515,16.6022,-1.71576,-44.5426,500000000,6.63E-26,1,40Ar+
0.13489,-0.255518,0.455914,-20.9404,-64.5057,-27.7159,500000000,6.63E-26,1,40Ar+
-0.110106,0.446549,-0.19391,-14.6746,21.069,-31.7954,500000000,6.63E-26,1,40Ar+
0.128674,0.141836,0.174666,-54.5852,54.0133,42.1607,500000000,6.63E-26,1,40Ar+
0.0672526,-0.261508,0.317509,-15.2525,48.8515,8.83977,500000000,6.63E-26,1,40Ar+
-0.114438,0.345991,0.213312,24.3032,65.3045,-31.476,500000000,6.63E-26,1,40Ar+
0.0214881,-0.136562,-0.309786,41.2416,-11.6534,-11.9238,500000000,6.63E-26,1,40Ar+
-0.0120909,-0.221158,-0.269541,23.2441,-67.4787,39.8649,500000000,6.63E-26,1,40Ar+
-0.465205,0.412821,-0.231171,26.4517,-36.1463,21.5649,500000000,6.63E-26,1,40Ar+
0.473361,0.214611,0.063464,41.4665,-39.5884,-12.0164,500000000,6.63E-26,1,40Ar+
-0.216165,0.229595,0.209128,30.6026,21.4336,39.2224,500000000,6.63E-26,1,40Ar+
0.0689315,0.075453,0.327548,-18.0565,15.8269,5.83244,500000000,6.63E-26,1,40Ar+
-0.191442,0.172594,-0.0104116,-38.0946,-21.1984,-14.6547,500000000,6.63E-26,1,40Ar+
0.44408,0.0537699,0.191132,52.4629,22.587,-15.2098,500000000,6.63E-26,1,40Ar+
0.0488715,-0.353477,-0.027095,52.5324,15.0383,19.8038,500000000,6.63E-26,1,40Ar+
0.318215,0.479647,-0.247442,10.8584,-35.1194,1.5575,500000000,6.63E-26,1,40Ar+
-0.439324,0.374119,0.307306,23.9975,-32.8115,63.2185,500000000,6.63E-26,1,40Ar+
0.405565,-0.374031,-0.368276,-34.9405,-67.5041,-58.527,500000000,6.63E-26,1,40Ar+
-0.414828,0.0618196,0.225464,11.2476,-10.7307,-22.3661,500000000,6.63E-26,1,40Ar+
-0.402651,-0.0552674,-0.428967,48.289,2.54916,6.35672,500000000,6.63E-26,1,40Ar+
0.0146006,-0.126239,-0.352888,37.314,-53.2339,-18.1454,500000000,6.63E-26,1,40Ar+
-0.025091,-0.226421,0.420844,38.8069,-50.9659,-12.4648,500000000,6.63E-26,1,40Ar+
0.468195,-0.00125061,-0.412026,-22.7696,37.0872,87.643,500000000,6.63E-26,1,40Ar+
-0.226464,0.365319,0.46422,-54.9427,-17.0569,-26.3273,500000000,6.63E-26,1,40Ar+
-0.292571,-0.17259,0.393325,10.1848,79.2608,40.0073,500000000,6.63E-26,1,40Ar+
-0.474938,-0.227427,0.313212,50.6251,-0.14808,10.4091,500000000,6.63E-26,1,40Ar+
0.214338,-0.319612,0.393889,-11.8894,-25.1273,9.12672,500000000,6.63E-26,1,40Ar+
0.0426841,0.0540352,-0.322689,-10.5367,23.5523,27.3769,500000000,6.63E-26,1,40Ar+
0.166835,-0.207252,0.254644,16.4461,20.2231,12.5061,500000000,6.63E-26,1,40Ar+
0.437432,0.494444,0.277068,-68.8459,-4.88532,47.0395,500000000,6.63E-26,1,40Ar+
0.0404083,0.0224644,-0.0790249,-22.7906,30.78,14.5874,500000000,6.63E-26,1,40Ar+
0.292241,-0.127343,-0.233067,-17.7063,-55.7248,21.7205,500000000,6.63E-26,1,40Ar+
-0.365983,-0.450417,-0.0309993,-28.9342,39.2655,-49.525,500000000,6.63E-26,1,40Ar+
0.255939,0.107064,0.387555,9.34885,-12.7121,-23.675,500000000,6.63E-26,1,40Ar+
0.261148,-0.157237,-0.195787,-46.9968,43.6939,11.3711,500000000,6.63E-26,1,40Ar+
-0.148088,-0.486368,-0.426955,24.1112,-8.8375,10.8908,500000000,6.63E-26,1,40Ar+
0.217073,-0.492277,-0.489292,-43.6991,-39.435,33.4666,500000000,6.63E-26,1,40Ar+
0.366717,-0.323108,0.438662,-26.9862,-58.0218,-2.60709,500000000,6.63E-26,1,40Ar+
-0.182904,-0.437322,0.000990178,32.6655,57.9443,-2.81799,500000000,6.63E-26,1,40Ar+
-0.441102,-0.145211,0.245728,-47.8637,-23.6737,-5.98856,500000000,6.63E-26,1,40Ar+
0.367172,-0.228561,-0.186046,82.3452,-22.7198,-50.8423,500000000,6.63E-26,1,40Ar+
0.0589226,0.351892,0.0141085,-4.61276,6.85279,8.33708,500000000,6.63E-26,1,40Ar+
-0.0801412,0.248863,-0.489014,20.4027,-22.5422,19.6266,500000000,6.63E-26,1,40Ar+
-0.459579,0.314427,-0.339739,30.9457,-9.18969,-2.13703,500000000,6.63E-26,1,40Ar+
0.0957137,0.39771,0.281586,39.2913,8.40174,6.31644,500000000,6.63E-26,1,40Ar+
0.40166,0.466276,0.195562,64.1605,50.9737,25.4235,500000000,6.63E-26,1,40Ar+
0.407708,0.237307,-0.235673,-23.7753,1.08943,31.7474,500000000,6.63E-26,1,40Ar+
0.404182,0.457391,0.177159,-15.2313,-59.7905,24.6017,500000000,6.63E-26,1,40Ar+
-0.0443249,0.00127268,0.179014,6.39422,-17.8643,54.2003,500000000,6.63E-26,1,40Ar+
-0.32784,-0.090054,0.195041,-4.61705,-39.5352,4.55107,500000000,6.63E-26,1,40Ar+
0.415631,0.444348,-0.17172,-2.43014,53.668,-56.3775,500000000,6.63E-26,1,40Ar+
-0.00753264,0.260062,-0.181869,-6.11759,8.91712,-60.8222,500000000,6.63E-26,1,40Ar+
0.266204,0.126027,0.459623,-37.3896,-10.6928,-0.645109,500000000,6.63E-26,1,40Ar+
0.073076,0.243056,-0.331116,1.7647,20.9143,25.2594,500000000,6.63E-26,1,40Ar+
-0.489835,0.377785,-0.308063,-36.19,-23.34,37.2683,500000000,6.63E-26,1,40Ar+
0.425811,0.49847,0.356755,-28.5721,5.92322,37.5086,500000000,6.63E-26,1,40Ar+
0.109369,-0.0109703,0.358211,-14.1474,-18.2181,4.65279,500000000,6.63E-26,1,40Ar+
-0.359659,-0.124353,-0.00914315,6.88422,32.7894,-23.0445,500000000,6.63E-26,1,40Ar+
0.328122,0.28746,0.485033,-44.8996,13.7031,10.173,500000000,6.63E-26,1,40Ar+
-0.295574,0.0287974,0.287392,59.4895,47.1681,18.5289,500000000,6.63E-26,1,40Ar+
0.365117,0.0652024,0.135192,-15.3214,-15.0961,-3.02023,500000000,6.63E-26,1,40Ar+
0.322388,-0.196779,-0.286854,-34.0158,-6.42581,-39.6744,500000000,6.63E-26,1,40Ar+
-0.318637,-0.346258,0.331082,-66.4413,-25.1201,6.5689,500000000,6.63E-26,1,40Ar+
-0.0534846,-0.0713682,0.153215,-84.6603,21.0091,-3.18391,500000000,6.63E-26,1,40Ar+
-0.104397,-0.0457131,-0.490727,16.7785,67.2559,28.6358,500000000,6.63E-26,1,40Ar+
0.00174111,-0.194281,0.479895,45.1176,-31.5105,49.4998,500000000,6.63E-26,1,40Ar+
-0.157349,-0.265886,-0.0962382,-22.5236,10.7182,-34.5503,500000000,6.63E-26,1,40Ar+
0.288611,0.251289,0.473576,66.935,21.8298,29.1267,500000000,6.63E-26,1,40Ar+
-0.196194,-0.323723,0.403632,12.8941,50.5706,-26.8286,500000000,6.63E-26,1,40Ar+
0.338828,-0.244214,0.40311,28.4974,11.1932,6.19884,500000000,6.63E-26,1,40Ar+
-0.23741,-0.209922,0.333217,34.3863,-10.4369,-33.255,500000000,6.63E-26,1,40Ar+
-0.131368,0.406643,-0.430871,-10.5645,2.83895,-7.83239,500000000,6.63E-26,1,40Ar+
0.0347985,0.224308,-0.0109565,-73.4786,-38.7087,4.90044,500000000,6.63E-26,1,40Ar+
0.209347,-0.263493,0.39488,-72.4688,21.2659,-4.41749,500000000,6.63E-26,1,40Ar+
0.483063,0.422282,0.122287,0.409971,11.4454,-43.1501,500000000,6.63E-26,1,40Ar+
0.0195149,0.368817,0.291886,1.86056,-42.4763,1.46605,500000000,6.63E-26,1,40Ar+
0.160965,0.436899,0.264598,-0.623518,-33.3356,35.3008,500000000,6.63E-26,1,40Ar+
0.0760725,0.0464805,-0.310432,-21.4437,-7.77498,-2.08865,500000000,6.63E-26,1,40Ar+
-0.444149,0.374377,-0.480402,-48.3735,-1.99762,-11.851,500000000,6.63E-26,1,40Ar+
-0.188463,-0.428986,0.427306,-2.10456,-5.87229,5.83455,500000000,6.63E-26,1,40Ar+
-0.315048,-0.321165,0.0556434,-33.177,9.94259,66.2292,500000000,6.63E-26,1,40Ar+
-0.318368,-0.175297,0.319527,26.117,2.57678,20.6594,500000000,6.63E-26,1,40Ar+
0.447811,0.106936,0.473393,22.7565,-8.26472,-23.3642,500000000,6.63E-26,1,40Ar+
0.247278,0.0198349,0.186382,-26.8282,-27.2055,-4.9963,500000000,6.63E-26,1,40Ar+
0.0381335,0.47144,0.0847608,17.8259,-64.4653,38.1129,500000000,6.63E-26,1,40Ar+
0.171753,-0.0901481,0.14738,-14.0997,-16.2955,43.1373,500000000,6.63E-26,1,40Ar+
0.30655,0.182653,0.109069,-4.17462,2.63176,-30.2462,500000000,6.63E-26,1,40Ar+
-0.0583765,-0.347162,0.108208,8.09777,0.260171,1.74649,500000000,6.63E-26,1,40Ar+
-0.00869757,-0.13607,0.472479,14.8817,6.88817,42.8859,500000000,6.63E-26,1,40Ar+
-0.473697,-0.150536,0.481268,4.08252,44.7575,41.7854,500000000,6.63E-26,1,40Ar+
-0.352149,0.337664,0.0971265,-13.446,22.8693,-19.3614,500000000,6.63E-26,1,40Ar+
0.478725,-0.223832,0.37186,-34.984,8.94348,19.3576,500000000,6.63E-26,1,40Ar+
0.250814,-0.0094226,0.309976,13.9769,34.0285,-4.47871,500000000,6.63E-26,1,40Ar+
0.279978,-0.197422,-0.462933,24.9246,-17.4086,-14.8394,500000000,6.63E-26,1,40Ar+
-0.370217,-0.175249,-0.210014,33.1442,-17.3027,38.1978,500000000,6.63E-26,1,40Ar+
-0.420406,-0.0874008,0.3448,48.1801,-29.913,-34.5234,500000000,6.63E-26,1,40Ar+
0.441086,0.389333,0.456644,-52.2253,65.4573,30.2342,500000000,6.63E-26,1,40Ar+
-0.00135005,0.0898089,-0.393379,1.45389,-7.77809,-12.5741,500000000,6.63E-26,1,40Ar+
-0.476991,0.165458,-0.405386,1.28253,-10.9817,-24.7371,500000000,6.63E-26,1,40Ar+
-0.122141,0.415377,0.433941,-13.3402,-3.36136,46.9856,500000000,6.63E-26,1,40Ar+
0.0234745,0.0334747,0.141814,-30.4713,36.0744,27.3895,500000000,6.63E-26,1,40Ar+
-0.24818,0.454177,0.242996,25.4389,11.8065,9.75472,500000000,6.63E-26,1,40Ar+
-0.410396,0.342088,-0.198568,6.517,-7.62096,0.942373,500000000,6.63E-26,1,40Ar+
0.140755,0.134327,0.387193,-3.22958,17.1367,-15.1656,500000000,6.63E-26,1,40Ar+
0.178553,-0.121006,0.1405,22.7961,37.0343,35.4744,500000000,6.63E-26,1,40Ar+
-0.436999,0.0382189,0.0156883,9.96768,28.9524,33.8432,500000000,6.63E-26,1,40Ar+
0.352109,0.43043,0.420588,-5.33208,63.9459,6.96237,500000000,6.63E-26,1,40Ar+
-0.396139,0.349475,0.428181,-46.9174,23.564,-21.0545,500000000,6.63E-26,1,40Ar+
0.0180117,-0.285513,-0.303678,-16.7561,18.2546,18.4699,500000000,6.63E-26,1,40Ar+
-0.307681,-0.305907,-0.223673,-12.0706,-41.6654,6.37426,500000000,6.63E-26,1,40Ar+
0.219467,-0.30103,0.142849,-48.6123,33.711,-5.4199,500000000,6.63E-26,1,40Ar+
-0.213722,0.472468,-0.238878,-1.14098,-9.02608,36.2658,500000000,6.63E-26,1,40Ar+
0.196999,-0.199142,-0.275189,-51.2175,2.94224,21.3173,500000000,6.63E-26,1,40Ar+
-0.104772,-0.27012,-0.310095,43.0049,-15.9662,29.4908,500000000,6.63E-26,1,40Ar+
0.0573584,0.251155,-0.170216,38.7531,-16.9416,22.4781,500000000,6.63E-26,1,40Ar+
