#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.0177553,-0.0243413,-0.035311,276.574,-138.413,365.36,0,50000000,6.63E-26,1.60218E-19,40Ar+,41
-0.000344106,0.0216279,-0.00845014,269.261,-426.11,-54.1411,0,50000000,6.63E-26,1.60218E-19,40Ar+,22
0.00410922,-0.0447084,0.00793048,18.3888,-220.291,225.942,0,50000000,6.63E-26,1.60218E-19,40Ar+,47
-0.00837111,-0.0462483,0.00171219,116.188,-244.858,15.0774,0,50000000,6.63E-26,1.60218E-19,40Ar+,31
-0.0139257,0.00411221,-0.00837351,378.771,207.471,-580.491,0,50000000,6.63E-26,1.60218E-19,40Ar+,22
-0.012139,0.0430395,-0.00958657,-338.712,-222.571,69.373,0,50000000,6.63E-26,1.60218E-19,40Ar+,18
-0.0372902,0.00685585,0.0242834,-108.234,309.664,-109.566,0,50000000,6.63E-26,1.60218E-19,40Ar+,7
0.0341439,0.0100468,0.00848412,-222.071,10.2911,270.643,0,50000000,6.63E-26,1.60218E-19,40Ar+,55
0.0340542,-0.0495633,0.0329808,-760.503,139.678,378.616,0,50000000,6.63E-26,1.60218E-19,40Ar+,64
0.0487938,-0.0440923,0.0405044,313.442,194.373,-194.243,0,50000000,6.63E-26,1.60218E-19,40Ar+,64
0.00229664,0.0467593,-0.0168181,-37.9774,-104.797,-229.815,0,50000000,6.63E-26,1.60218E-19,40Ar+,34
-0.0283053,-0.0141094,-0.0292844,170.892,-151.655,78.1396,0,50000000,6.63E-26,1.60218E-19,40Ar+,9
-0.0191758,0.0341675,-0.00587854,202.053,469.832,563.163,0,50000000,6.63E-26,1.60218E-19,40Ar+,18
0.0218302,0.0089509,0.00584335,296.964,-138.396,239.907,0,50000000,6.63E-26,1.60218E-19,40Ar+,39
-0.0278214,-0.0013735,-0.0479173,283.562,-615.281,-39.6657,0,50000000,6.63E-26,1.60218E-19,40Ar+,9
0.0415926,-0.0432602,0.00456491,-48.8245,157.695,202.266,0,50000000,6.63E-26,1.60218E-19,40Ar+,63
0.0311465,-0.013616,0.0259137,-193.759,-94.4555,319.083,0,50000000,6.63E-26,1.60218E-19,40Ar+,60
0.0263372,0.0414964,0.00419553,-425.944,200.939,-47.3395,0,50000000,6.63E-26,1.60218E-19,40Ar+,51
0.0334566,-0.0192721,-0.017101,-229.248,157.869,252.366,0,50000000,6.63E-26,1.60218E-19,40Ar+,58
0.0304653,-0.00090337,0.0199407,-156.597,432.37,32.6554,0,50000000,6.63E-26,1.60218E-19,40Ar+,59
-0.0313468,0.00995861,0.0306992,-407.958,6.88616,339.796,0,50000000,6.63E-26,1.60218E-19,40Ar+,8
-0.0201424,-0.0450009,-0.0354,450.63,110.204,192.956,0,50000000,6.63E-26,1.60218E-19,40Ar+,29
-0.0201961,-0.0421544,-0.00584016,51.5224,-32.9366,-17.041,0,50000000,6.63E-26,1.60218E-19,40Ar+,30
-0.0258377,-0.0254902,0.00512553,359.362,149.631,-203.244,0,50000000,6.63E-26,1.60218E-19,40Ar+,15
0.0319778,-0.0205749,-0.0315027,-295.748,31.1094,605.402,0,50000000,6.63E-26,1.60218E-19,40Ar+,57
0.0273069,0.0262631,-0.0457872,60.3491,-215.397,-98.1709,0,50000000,6.63E-26,1.60218E-19,40Ar+,49
-0.000289887,0.0185112,-0.0422369,-37.808,-25.7982,-353.92,0,50000000,6.63E-26,1.60218E-19,40Ar+,21
0.0358771,0.0362777,0.0381546,94.1784,76.3967,106.197,0,50000000,6.63E-26,1.60218E-19,40Ar+,52
0.0298671,-0.0252509,0.0162555,139.952,298.699,-18.5367,0,50000000,6.63E-26,1.60218E-19,40Ar+,63
0.0155346,-0.0436752,-0.0178245,113.752,1.78976,-498.82,0,50000000,6.63E-26,1.60218E-19,40Ar+,46
0.0168013,0.00240511,-0.0210609,160.849,-90.3363,47.3607,0,50000000,6.63E-26,1.60218E-19,40Ar+,38
0.0251111,-0.0350813,-0.00186293,-69.152,-375.289,-143.026,0,50000000,6.63E-26,1.60218E-19,40Ar+,62
-0.0477441,-0.00580844,-0.0100141,823.671,72.2228,588.386,0,50000000,6.63E-26,1.60218E-19,40Ar+,10
0.0223091,-0.0268161,-0.00155775,-174.054,-179.441,-165.315,0,50000000,6.63E-26,1.60218E-19,40Ar+,46
0.0210028,0.0340308,0.0448502,128.677,304.759,-236.54,0,50000000,6.63E-26,1.60218E-19,40Ar+,36
-0.00219086,-0.0138473,-0.0263735,90.4941,-93.5682,27.1229,0,50000000,6.63E-26,1.60218E-19,40Ar+,25
-0.00146371,-0.00114194,-0.0192462,-229.827,191.982,35.8395,0,50000000,6.63E-26,1.60218E-19,40Ar+,26
-0.0094388,0.0171441,0.0160241,-155.624,-201.317,-250.477,0,50000000,6.63E-26,1.60218E-19,40Ar+,23
-0.0188213,0.0206025,-0.0161765,492.328,576.584,-254.421,0,50000000,6.63E-26,1.60218E-19,40Ar+,22
-0.00959537,0.00694682,0.023368,214.395,-353.01,-248.329,0,50000000,6.63E-26,1.60218E-19,40Ar+,23
0.032719,-0.0300189,-0.0428333,221.035,-167.902,-47.2352,0,50000000,6.63E-26,1.60218E-19,40Ar+,61
-0.0489489,0.032639,-0.0438721,-27.1979,-222.734,-366.615,0,50000000,6.63E-26,1.60218E-19,40Ar+,1
0.00593014,0.00557478,-0.0177342,-137.533,-157.039,190.789,0,50000000,6.63E-26,1.60218E-19,40Ar+,38
0.0357632,-0.0454662,0.0326568,-351.976,24.8372,95.9372,0,50000000,6.63E-26,1.60218E-19,40Ar+,64
-0.0364626,0.00367177,0.0426082,-471.474,225.322,111.46,0,50000000,6.63E-26,1.60218E-19,40Ar+,8
0.0271174,-0.00153565,0.00363605,263.486,217.371,72.7554,0,50000000,6.63E-26,1.60218E-19,40Ar+,59
0.0265298,0.0493432,0.0410291,-270.467,154.534,-64.6606,0,50000000,6.63E-26,1.60218E-19,40Ar+,52
0.0481904,0.0268213,-0.0248792,162.564,331.964,-126.063,0,50000000,6.63E-26,1.60218E-19,40Ar+,50
-0.030162,-0.0235267,-0.0461963,241.564,41.8416,-13.7591,0,50000000,6.63E-26,1.60218E-19,40Ar+,9
-0.0465461,-0.0194894,0.0270523,-1.37471,147.125,70.0257,0,50000000,6.63E-26,1.60218E-19,40Ar+,12
-0.0182471,-0.0486752,0.0326689,273.434,-96.7033,285.415,0,50000000,6.63E-26,1.60218E-19,40Ar+,32
0.0430079,-0.0116555,-0.0195165,-609.154,-42.4862,160.786,0,50000000,6.63E-26,1.60218E-19,40Ar+,58
0.0103419,0.0414904,-0.0418343,-9.6686,315.523,-244.316,0,50000000,6.63E-26,1.60218E-19,40Ar+,33
-0.000186001,0.0436245,-0.0358831,108.809,-276.006,113.538,0,50000000,6.63E-26,1.60218E-19,40Ar+,17
0.0327076,-0.0494918,0.0316508,-4.62069,-281.862,-94.2476,0,50000000,6.63E-26,1.60218E-19,40Ar+,64
-0.0377734,0.0137105,0.000215347,-339.856,-490.9,-170.804,0,50000000,6.63E-26,1.60218E-19,40Ar+,7
0.0191278,-0.0241893,-0.0201641,-224.472,252.06,83.3763,0,50000000,6.63E-26,1.60218E-19,40Ar+,42
0.00668914,0.0105232,0.0416717,330.092,48.37,-155.133,0,50000000,6.63E-26,1.60218E-19,40Ar+,40
0.00841908,-0.0301924,-0.0104658,-363.44,-80.4734,183.972,0,50000000,6.63E-26,1.60218E-19,40Ar+,46
0.0265332,0.0254578,0.0171568,78.7865,-295.671,-361.865,0,50000000,6.63E-26,1.60218E-19,40Ar+,51
0.00944114,0.0166826,0.0155313,125.297,-59.355,330.656,0,50000000,6.63E-26,1.60218E-19,40Ar+,39
0.00136075,-0.000154957,0.00534101,-50.3518,83.6899,-404.185,0,50000000,6.63E-26,1.60218E-19,40Ar+,43
0.013091,-0.0218234,0.019133,353.874,328.104,13.7252,0,50000000,6.63E-26,1.60218E-19,40Ar+,43
-0.0374124,0.0330091,0.0315956,188.305,-9.0915,-209.401,0,50000000,6.63E-26,1.60218E-19,40Ar+,4
-0.0200467,-0.0151629,-0.00324592,468.54,-163.734,166.675,0,50000000,6.63E-26,1.60218E-19,40Ar+,26
0.00449554,-0.0390332,-0.0356179,-163.86,-333.035,16.8273,0,50000000,6.63E-26,1.60218E-19,40Ar+,45
0.0398608,0.00641386,0.047049,-371.238,-338.324,-344.938,0,50000000,6.63E-26,1.60218E-19,40Ar+,56
0.0438703,0.0167365,-0.0174577,-250.77,162.367,716.469,0,50000000,6.63E-26,1.60218E-19,40Ar+,54
