#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.316414,-0.44569,0.265317,152.165,-53.5584,75.3611,0,5e+08,6.63e-26,1.60218e-19,40Ar+,64
-0.324797,-0.317866,0.160358,-467.777,48.5701,126.451,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
-0.450587,-0.453989,0.497142,-83.1726,-38.3026,54.8355,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
0.0438861,0.263877,-0.0680215,220.59,61.4217,88.7143,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.300374,-0.364028,0.158494,-247.175,216.796,217.994,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
-0.115317,-0.375453,0.304962,126,-248.994,-158.695,0,5e+08,6.63e-26,1.60218e-19,40Ar+,32
0.457164,-0.233821,0.0183649,116.131,7.03102,158.825,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.424457,-0.49477,0.0801011,138.661,-79.7516,-134.415,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
0.327476,0.0896464,-0.168311,-306.92,133.932,117.687,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
-0.245767,0.128197,-0.000985913,-26.5443,193.847,196.708,0,5e+08,6.63e-26,1.60218e-19,40Ar+,22
0.416069,-0.218386,0.293338,257.391,91.7804,-289.198,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
0.166548,-0.199964,-0.127215,-61.3422,-120.772,119.941,0,5e+08,6.63e-26,1.60218e-19,40Ar+,42
0.31094,0.193934,0.0189125,-239.833,-160.895,153.326,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
-0.217431,-0.423003,0.230578,-137.486,-288.507,-161.819,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.271091,0.207495,-0.185953,-197.72,-71.3352,-125.078,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
0.447323,0.246415,-0.371572,-109.511,-141.178,232.43,0,5e+08,6.63e-26,1.60218e-19,40Ar+,53
-0.373544,0.324947,0.47806,88.6108,115.216,32.8646,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
-0.34645,-0.141435,0.228486,-21.6556,-13.7633,-13.5168,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
0.0257005,-0.228608,-0.365115,150.681,-13.5027,-65.1799,0,5e+08,6.63e-26,1.60218e-19,40Ar+,41
-0.198753,-0.0570037,0.00213152,-130.082,184.388,78.0041,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
-0.477054,0.322228,0.348391,96.2422,-199.089,-21.0541,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
0.491309,-0.108923,-0.0405934,-127.486,233.61,-33.9397,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
0.0236399,0.116826,-0.1647,31.8085,76.4635,262.829,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
-0.34352,0.349342,0.188244,-208.016,197.225,-162.679,0,5e+08,6.63e-26,1.60218e-19,40Ar+,3
-0.233814,-0.01482,0.345111,190.55,-46.0702,86.3412,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
0.349037,-0.424022,0.0942177,160.023,88.7371,-186.278,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
-0.295931,-0.115698,0.132367,220.929,207.449,-110.548,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
0.341056,-0.304269,0.0524927,58.9595,-244.744,67.2736,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
0.235192,0.0311384,0.47954,59.8834,161.82,124.334,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
-0.276669,-0.0649727,0.0160116,-39.4743,-152.719,-124.859,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.34279,0.483878,0.25695,-131.02,88.4418,237.875,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
0.412196,0.433808,-0.0635868,-8.53835,25.2002,-30.3816,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
-0.462836,-0.310404,-0.21276,46.9137,122.651,-5.33939,0,5e+08,6.63e-26,1.60218e-19,40Ar+,14
0.277833,0.434628,0.313753,195.497,-126.421,104.463,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
0.398213,-0.0815332,0.308935,-146.864,-21.7602,82.7323,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
-0.281133,-0.0287115,-0.430784,-117.414,114.95,102.351,0,5e+08,6.63e-26,1.60218e-19,40Ar+,9
0.374491,-0.320943,-0.012031,-183.674,-59.9707,-106.361,0,5e+08,6.63e-26,1.60218e-19,40Ar+,62
-0.392214,0.378083,-0.0212983,93.8398,-16.6644,16.5316,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
-0.0377426,0.313392,-0.0329612,-154.874,11.3849,41.4074,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
0.2817,-0.127644,-0.245044,95.6119,53.6662,-87.1616,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
-0.102989,0.0473469,-0.187517,255.301,26.0183,-27.0245,0,5e+08,6.63e-26,1.60218e-19,40Ar+,22
0.360482,-0.28944,0.317298,6.80597,-4.6464,-85.1288,0,5e+08,6.63e-26,1.60218e-19,40Ar+,64
0.409528,0.190071,-0.383213,-232.666,-248.088,-16.5653,0,5e+08,6.63e-26,1.60218e-19,40Ar+,53
-0.389608,-0.180726,-0.0702173,90.1422,-186.659,108.446,0,5e+08,6.63e-26,1.60218e-19,40Ar+,10
-0.311017,-0.179973,0.486736,195.993,10.2598,-123.389,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
